UsageClass,CheckoutType,MaterialType,CheckoutYear,CheckoutMonth,Checkouts,Title,ISBN,Creator,Subjects,Publisher,PublicationYear
Physical,Horizon,BOOK,2016,7,1,"Harī Pottā to himitsu no heya = Harry Potter and the Harry Potter Chamber of Secrets / J.K. Rōringu, saku ; Matsuoka Yūko, yaku.",,"Rowling, J. K. Harry Potter and the Chamber of Secrets","Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Schools Fiction, England Juvenile fiction","Seizansha,",2002.
Digital,OverDrive,AUDIOBOOK,2016,7,28,"Harry Potter and the Goblet of Fire: Harry Potter Series, Book 4 (unabridged) (Unabridged)",,J.K. Rowling,"Fantasy, Juvenile Fiction, Juvenile Literature, Thriller",Pottermore,2012
Physical,Horizon,BOOK,2016,7,31,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPré.,,"Rowling, J. K.","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, England Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction","Arthur A. Levine Books,",2007.
Physical,Horizon,SOUNDDISC,2016,7,16,Harry Potter and the deathly hallows [sound recording] / J.K. Rowling.,,"Rowling, J. K.","Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, England Juvenile fiction, Fantasy fiction, Bildungsromans","Listening Library,",p2007.
Physical,Horizon,BOOK,2016,7,53,Harry Potter and the chamber of secrets / by J.K. Rowling ; illustrations by Mary Grandpre.,,"Rowling, J. K.","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction","Arthur A. Levine Books,",1999.
Physical,Horizon,BOOK,2015,7,1,J.K. Rowling / Colleen Sexton.,,"Sexton, Colleen A., 1967-","Rowling J K Juvenile literature, Authors English 20th century Biography, Potter Harry Fictitious character, Childrens stories Authorship","Twenty-first Century Books,",c2006.
Digital,OverDrive,EBOOK,2015,1,12,"Harry Potter and the Chamber of Secrets: Harry Potter Series, Book 2",,J.K. Rowling,"Juvenile Fiction, Juvenile Literature",Pottermore,2012
Physical,Horizon,BOOK,2015,1,24,Harry Potter and the chamber of secrets / by J.K. Rowling ; illustrations by Mary Grandpre.,,"Rowling, J. K.","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction","Arthur A. Levine Books,",1999.
Physical,Horizon,VIDEODISC,2015,1,39,"Harry Potter and the deathly hallows. Part 2 [videorecording] / Warner Bros. Pictures ; a Heyday Films production ; screenplay by Steve Kloves ; produced by David Heyman, David Barron, J.K. Rowling ; directed by David Yates.",,,"Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards Drama, Magic Drama, Action and adventure films, Feature films, Fantasy films, Fiction films, Video recordings for the hearing impaired","Warner Home Video,",[2011]
Physical,Horizon,SOUNDDISC,2015,1,5,Harry Potter and the Order of the Phoenix [sound recording] / J.K. Rowling.,,"Rowling, J. K.","Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Wizards Juvenile fiction, Magic Juvenile fiction, Boarding schools Juvenile fiction, England Juvenile fiction","Listening Library,",p2003.
Physical,Horizon,BOOK,2015,1,1,"Harry Potter y la piedra filosofal / J.K. Rowling ; [traducción, Alicia Dellepiane].",,"Rowling, J. K.","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction, Spanish language materials Fiction","Emecé Editores,",c1999.
Digital,OverDrive,AUDIOBOOK,2015,1,20,"Harry Potter and the Deathly Hallows: Harry Potter Series, Book 7 (unabridged) (Unabridged)",,J.K. Rowling,"Fantasy, Juvenile Fiction, Juvenile Literature, Thriller",Pottermore,2012
Physical,Horizon,BOOK,2015,1,25,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary Grandpré.,,"Rowling, J. K.","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction","Arthur A. Levine Books,",1999.
Physical,Horizon,BOOK,2015,1,23,The casual vacancy / J.K. Rowling.,,"Rowling, J. K.","City council members Death Fiction, Local elections Fiction, Country life England Fiction, England Fiction, Black humor Literature","Little, Brown & Co.,",2012.
Physical,Horizon,SOUNDDISC,2015,1,14,Harry Potter and the deathly hallows [sound recording] / J.K. Rowling.,,"Rowling, J. K.","Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, England Juvenile fiction, Fantasy fiction, Bildungsromans","Listening Library,",p2007.
Physical,Horizon,BOOK,2015,1,1,J.K. Rowling : a biography / Sean Smith.,,"Smith, Sean, 1955-","Rowling J K, Women novelists English 20th century Biography, Novelists English 20th century Biography","Michael O'Mara,",2003.
Physical,Horizon,SOUNDDISC,2015,1,10,Harry Potter and the goblet of fire [sound recording] / J.K. Rowling.,,"Rowling, J. K.","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction","Listening Library,",p2000.
Digital,OverDrive,EBOOK,2015,1,10,"Harry Potter and the Prisoner of Azkaban: Harry Potter Series, Book 3",,J.K. Rowling,"Juvenile Fiction, Juvenile Literature",Pottermore,2012
Physical,Horizon,SOUNDDISC,2015,1,9,Harry Potter and the chamber of secrets [sound recording] / [J.K. Rowling].,,"Rowling, J. K.","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction","Random House Audio,",p1999.
